province;red;green;blue;x;x;old IDs;;;
4043;145;107;154;Khamammet;x;4439;4043;;
4044;130;111;51;Narayanpur;x;4440;4044;;
4045;194;210;199;Ganjam;x;4441;4045;;
4046;85;174;169;Washim;x;4442;4046;;
4047;149;183;181;Karanja;x;4443;4047;;
4048;34;42;215;Manidurg;x;4444;4048;;
4049;219;203;71;Kanker;x;4445;4049;;
4050;169;171;101;Kalahandi;x;4446;4050;;
4051;71;148;48;Patna-Garjat;x;4447;4051;;
4052;33;48;2;Parlakhimedi;x;4448;4052;;
4053;26;159;60;Jammu;x;4449;4053;;
4054;178;193;146;Mahurbanj;x;4450;4054;;
4055;177;236;52;Sonpur;x;4451;4055;;
4056;201;133;87;Ratanpur;x;4452;4056;;
4057;219;144;64;Thalner;x;4453;4057;;
4058;185;186;60;Diu;x;4455;4058;;
4059;83;131;220;Narbada;x;4458;4059;;
4060;175;215;67;Saugor;x;4459;4060;;
4061;184;119;42;Handia;x;4460;4061;;
4062;110;157;103;Ujjain;x;4461;4062;;
4063;117;210;107;Vagad;x;4462;4063;;
4064;217;58;31;Bhatnair;x;4463;4064;;
4065;75;196;192;Bundi;x;4464;4065;;
4066;27;212;53;Ranthambore;x;4465;4066;;
4067;169;43;205;Mahoba;x;4466;4067;;
4068;123;99;213;Kalinjar;x;4467;4068;;
4069;139;196;111;Bandogarh;x;4468;4069;;
4070;160;208;76;Rohtasgarh;x;4469;4070;;
4071;154;48;40;Soumelpur;x;4470;4071;;
4072;167;163;46;Bishnupur;x;4471;4072;;
4073;113;133;32;Chakla;x;4473;4073;;
4074;205;97;50;Mahikantha;x;4480;4074;;
4075;136;104;42;Punakah;x;4481;4075;;
4076;140;34;49;Sikkim;x;4482;4076;;
4077;155;64;94;Morung;x;4483;4077;;
4078;118;110;21;Makwanpur;x;4484;4078;;
4079;193;52;118;Palpa;x;4485;4079;;
4080;171;177;19;Purnia;x;4486;4080;;
4081;123;80;42;Champaran;x;4488;4081;;
4082;156;116;221;Dang;x;4491;4082;;
4083;13;33;111;Doti;x;4492;4083;;
4084;230;154;212;Sirmur;x;4493;4084;;
4085;71;99;200;Khairabad;x;4494;4085;;
4086;33;52;116;Feyzabad;x;4495;4086;;
4087;30;17;88;Kora;x;4496;4087;;
4088;54;145;99;Qannauj;x;4497;4088;;
4089;255;102;0;Sambhal;x;4498;4089;;
4090;82;102;0;Bareily;x;4499;4090;;
4091;74;162;0;Bharatpur;x;4500;4091;;
4092;57;188;152;Bhilwara;x;4501;4092;;
4093;33;53;48;Merta;x;4502;4093;;
4094;184;27;108;Barmer;x;4506;4094;;
4095;100;83;123;Churu;x;4507;4095;;
4096;124;37;78;Karor;x;4509;4096;;
4097;193;162;69;Shorkot;x;4510;4097;;
4098;102;77;89;Bhera;x;4511;4098;;
4099;50;71;157;Dipalpur;x;4513;4099;;
4100;219;157;116;Sakya;x;4514;4100;;
4101;86;55;145;Gyirong;x;4515;4101;;
4102;167;66;99;Purang;x;4516;4102;;
4103;52;169;90;Nedong;x;4517;4103;;
4104;61;145;123;Tsurphu;x;4518;4104;;
4105;68;108;100;Damxung;x;4519;4105;;
4106;118;126;72;Rutog;x;4520;4106;;
4107;63;93;131;Skardu;x;4521;4107;;
4108;108;61;52;Aqenganggyai;x;4522;4108;;
4109;77;251;233;Dobrzyn;x;4524;4109;;
4110;152;90;7;Rawa;x;4525;4110;;
4111;176;178;68;Gniezno;x;4526;4111;;
4112;84;110;247;Checiny;x;4527;4112;;
4113;113;193;204;Kuyavia;x;4528;4113;;
4114;148;138;245;Iasi;x;4529;4114;;
4115;135;97;96;Birlad;x;4530;4115;;
4116;200;147;231;Severin;x;4532;4116;;
4117;100;226;85;Wielun;x;4533;4117;;
4118;181;39;199;Wilkimierz;x;4535;4118;;
4119;125;175;248;Lida;x;4536;4119;;
4120;2;159;164;Nowogrodek;x;4537;4120;;
4121;70;186;107;Chelm;x;4538;4121;;
4122;79;252;132;Kremenets;x;4539;4122;;
4123;174;173;70;Winnica;x;4540;4123;;
4124;166;72;55;Drohobycz;x;4541;4124;;
4125;216;183;153;Lubnie;x;4542;4125;;
4126;3;190;120;Rylsk;x;4543;4126;;
4127;235;46;209;Bobrujsk;x;4544;4127;;
4128;145;7;164;Sluck;x;4545;4128;;
4129;121;225;48;Malaga;x;4546;4129;;
4130;155;170;197;Albacete;x;4547;4130;;
4131;242;90;38;Huelva;x;4548;4131;;
4132;7;115;1;Xativa;x;4549;4132;;
4133;217;244;86;Castellon;x;4550;4133;;
4134;73;146;227;Avila;x;4551;4134;;
4135;130;85;172;Palencia;x;4552;4135;;
4136;43;46;167;Zamora;x;4553;4136;;
4137;146;111;28;Lugo;x;4554;4137;;
4138;183;26;10;Vigo;x;4555;4138;;
4139;184;42;69;Aviero;x;4556;4139;;
4140;240;89;1;Lleida;x;4557;4140;;
4141;155;55;22;Orense;x;4558;4141;;
4142;0;63;140;Segovia;x;4789;4142;Minorca;4559
4143;118;241;78;Plasencia;x;4788;4143;Ibiza;4560
4144;50;225;200;Shannon Straights;x;#;4144;;4561
4145;182;33;133;Mers el Kebir;x;4562;4145;;
4146;6;134;126;Anfa;x;4564;4146;;
4147;227;16;124;Tenerife;x;4565;4147;;
4148;105;24;165;Kairwan;x;4566;4148;;
4149;81;109;203;Sabha;x;4567;4149;;
4150;173;82;127;Demnate;x;4568;4150;;
4151;198;135;133;High Atlas3;x;4569;4151;;
4152;0;14;150;Texcoco;x;4570;4152;;
4153;40;69;175;Tlacopan;x;4571;4153;;
4154;80;137;200;Malinalco;x;4572;4154;;
4155;120;176;225;Acambaro;x;4573;4155;;
4156;160;14;250;Ihuatzio;x;4574;4156;;
4157;200;69;150;Puruaran;x;4575;4157;;
4158;240;137;175;Amaxocotlan;x;4576;4158;;
4159;202;14;175;Tohono;x;4577;4159;;
4160;1;176;200;Tzapotzingo;x;4578;4160;;
4161;41;14;225;Sayula;x;4579;4161;;
4162;81;69;250;Tecoman;x;4580;4162;;
4163;121;137;150;Yohualtepec;x;4581;4163;;
4164;161;176;175;Teotitlan;x;4582;4164;;
4165;201;14;200;Xocotla;x;4583;4165;;
4166;241;69;225;Mitla;x;4584;4166;;
4167;2;137;250;Tzotzil;x;4585;4167;;
4168;42;176;150;Jakaltek;x;4586;4168;;
4169;82;14;175;Qumarkaj;x;4587;4169;;
4170;122;69;200;Kobox;x;4588;4170;;
4171;162;137;225;Moran;x;4589;4171;;
4172;202;176;250;Xiu;x;4590;4172;;
4173;3;69;175;Ulva;x;4592;4173;;
4174;43;137;200;Xicaque;x;4593;4174;;
4175;83;176;225;Tzul;x;4594;4175;;
4176;123;14;250;Guaymi;x;4595;4176;;
4177;163;69;150;Kuna;x;4596;4177;;
4178;243;176;200;Cuauhtochco;x;4598;4178;;
4179;4;14;225;Sinu;x;4599;4179;;
4180;44;69;250;Magangue;x;4600;4180;;
4181;84;137;150;Chimila;x;4601;4181;;
4182;124;176;175;Motilones;x;4602;4182;;
4183;164;14;200;Moniquira;x;4603;4183;;
4184;204;69;225;Pastos;x;4604;4184;;
4185;244;137;250;Putumayos;x;4605;4185;;
4186;242;69;200;Chichitames;x;4606;4186;;
4187;5;176;150;Pijaos;x;4607;4187;;
4188;55;14;175;Achaguas;x;4608;4188;;
4189;85;69;200;Variquicimeto;x;4609;4189;;
4190;165;176;250;Wayuu;x;4611;4190;;
4191;205;14;150;Tacarigua;x;4612;4191;;
4192;245;69;175;Guanaguanare;x;4613;4192;;
4193;6;137;200;Tunebo;x;4614;4193;;
4194;66;176;225;Guanipa;x;4615;4194;;
4195;86;14;250;Anzoategui;x;4616;4195;;
4196;126;69;150;Guaju;x;4617;4196;;
4197;166;137;175;Yaquimo;x;4618;4197;;
4198;206;176;200;Marien;x;4619;4198;;
4199;7;69;250;Higuey;x;4621;4199;;
4200;87;176;175;Escambrey;x;4623;4200;;
4201;127;14;200;Guane;x;4624;4201;;
4202;8;14;175;Tanu;x;4627;4202;;
4203;68;69;200;Nitahende;x;4628;4203;;
4204;88;137;225;Tel Kondaha;x;4629;4204;;
4205;128;176;250;Natahende;x;4630;4205;;
4206;168;14;150;Towa;x;4631;4206;;
4207;208;69;175;Keres;x;4632;4207;;
4208;248;137;200;Sobaipuri;x;4633;4208;;
4209;9;176;225;Tsekaadn;x;4634;4209;;
4210;69;14;250;Taaqtam;x;4635;4210;;
4211;89;69;150;Choinumni;x;4636;4211;;
4212;129;137;175;Ohlone;x;4637;4212;;
4213;169;176;200;Wintun;x;4638;4213;;
4214;209;14;225;Paipai;x;4639;4214;;
4215;249;69;250;Tecpatitlan;x;4640;4215;;
4216;1;137;150;Xilotepec;x;4641;4216;;
4217;61;176;175;Pame;x;4642;4217;;
4218;81;14;200;Xiconaque;x;4643;4218;;
4219;121;69;225;Jocome;x;4644;4219;;
4220;161;137;250;Xochipillan;x;4645;4220;;
4221;201;176;150;Tarahumara;x;4646;4221;;
4222;241;14;175;Xecora;x;4647;4222;;
4223;2;69;200;Acaxee;x;4648;4223;;
4224;62;137;250;Mayo;x;4649;4224;;
4225;82;176;150;Opata;x;4650;4225;;
4226;214;134;156;Tsushima;x;4651;4226;;
4227;117;192;171;Maolian;x;4653;4227;;
4228;60;240;76;Fuerhe;x;4654;4228;;
4229;194;93;131;Shilimian;x;4655;4229;;
4230;95;228;201;Wolanhe;x;4656;4230;;
4231;220;32;204;Changbai Mountains;x;4657;4231;;
4232;245;120;6;Nanghaer;x;4658;4232;;
4233;237;134;253;Tulutingshan;x;4659;4233;;
4234;130;176;43;Tunhe;x;4660;4234;;
4235;246;142;22;Edala;x;4661;4235;;
4236;213;239;212;Halacha;x;4662;4236;;
4237;163;187;193;Jixi;x;4663;4237;;
4238;79;144;220;North Buteha;x;4664;4238;;
4239;18;225;17;South Buteha;x;4665;4239;;
4240;147;155;192;South Hulunbur;x;4666;4240;;
4241;209;189;232;North Setsen;x;4667;4241;;
4242;206;72;139;West Ih Huree;x;4668;4242;;
4243;137;60;168;East Dornogovi;x;4669;4243;;
4244;1;153;63;West Khara Narin Ula;x;4670;4244;;
4245;55;94;80;East Ereen;x;4671;4245;;
4246;43;141;219;North Ju Ud;x;4672;4246;;
4247;221;36;225;East Xilin Gol;x;4673;4247;;
4248;77;35;96;North Jirem;x;4674;4248;;
4249;122;140;89;Central Jirem;x;4675;4249;;
4250;27;169;8;West Alxa;x;4676;4250;;
4251;248;107;18;East Govi;x;4677;4251;;
4252;147;150;150;East Qaraqorum;x;4678;4252;;
4253;236;42;149;North Tsetserleg;x;4679;4253;;
4254;3;38;13;East Zagast;x;4680;4254;;
4255;215;140;255;North Kobdo;x;4681;4255;;
4256;106;90;108;South Kobdo;x;4682;4256;;
4257;186;144;83;East Hoboskar;x;4683;4257;;
4258;255;216;1;Dzhemenika;x;4684;4258;;
4259;196;69;0;Karagandy;x;4685;4259;;
4260;255;90;0;Ekibastuz;x;4686;4260;;
4261;255;186;0;Imakia;x;4687;4261;;
4262;255;223;172;Baraba;x;4688;4262;;
4263;255;150;0;Om;x;4689;4263;;
4264;255;227;0;As;x;4691;4264;;
4265;255;213;0;Turgay;x;4692;4265;;
4266;254;103;217;Keriya;x;4693;4266;;
4267;125;250;250;Bay of Djerid;x;#;4267;;4694
4268;102;204;204;Great Sand Sea;x;#;4268;;4695
4269;54;179;179;Nile Bay;x;#;4269;;4696
4270;75;200;250;Gulf of Basrax;;#;4270;;4697
4271;60;210;210;Danube Bay;x;#;4271;;4698
4272;15;163;204;Vanern Sea;x;#;4272;;4699
4273;50;190;190;Pomeranian Archipelago;x;#;4273;;4700
4274;60;180;250;Gulf of Lithuania;x;#;4274;;4701
4275;50;220;190;Westphalian Coast;x;#;4275;;4702
4276;100;150;200;Gulf of Ingria;x;#;4276;;4703
4277;85;250;250;Don Estuary;x;#;4277;;4704
4278;50;150;250;Coast of Mazandaran;x;#;4278;;4705
4279;25;250;250;Sea of Karakum;x;#;4279;;4706
4280;50;200;225;Northern Caspian Sea;x;#;4280;;4707
4281;50;175;250;Eastern Caspian Sea;x;#;4281;;4708
4282;50;100;50;Sahil Jadid;x;#;4282;;4709
4283;250;250;175;Wahat Jadida;x;#;4283;;4710
4284;50;50;250;Sahil Alsahra;x;#;4284;;4711
4285;250;25;50;Wadi al-Abyad;x;#;4285;;4712
4286;175;225;125;Al Salman;x;#;4286;;4713
4287;200;125;0;Al Ubaylah;x;#;4287;;4714
4288;25;150;200;Onega Sea;x;#;4288;;4715
4289;100;200;200;Ladoga Sea;x;#;4289;;4716
4290;30;250;250;Kara Sea;x;#;4290;;4717
4291;75;200;175;Sea of Ob;x;#;4291;;4718
4292;25;175;225;Yenisei Gulf;x;#;4292;;4719
4293;20;190;180;Gulf of Ob;x;#;4293;;4720
4294;20;220;250;Irtysh Gulf;x;#;4294;;4721
4295;100;190;200;Sindh Gulf;x;#;4295;;4722
4296;100;240;240;Gulf of Bihar;x;#;4296;;4723
4297;75;180;190;Gulf of Assam;x;#;4297;;4724
4298;100;210;250;Chao Phraya Bay;x;#;4298;;4725
4299;100;240;230;Sea of Tonle Sap;x;#;4299;;4726
4300;25;175;200;Zhonghai Sea;x;#;4300;;4727
4301;120;200;250;Liaodong Bay;x;#;4301;;4728
4302;200;175;50;Gallipoli;x;4779;4302;;4729
4303;75;150;175;Ross;x;#;4303;;4730
4304;20;160;200;Amur Sea;x;#;4304;;4731
4305;65;175;190;Amgun Sea;x;#;4305;;4732
4306;75;30;80;Tugur;x;#;4306;;4733
4307;20;190;150;Frosinone;x;4732;4307;;4734
4308;115;215;215;Bay of Kalimantan;x;#;4308;;4735
4309;40;255;230;Kati Thanda Sea;x;#;4309;;4736
4310;40;230;230;Barka Sea;x;#;4310;;4737
4311;40;240;250;St. Lawrence Strait;x;#;4311;;4738
4312;100;185;200;Florida Bank;x;#;4312;;4739
4313;20;180;250;Mississippi Gulf;x;#;4313;;4740
4314;20;220;230;Orinoco Bay;x;#;4314;;4741
4315;15;180;195;Guyana Straits;x;#;4315;;4742
4316;100;185;190;Mosquito Gulf;x;#;4316;;4743
4317;40;210;200;Amazonas Sea;x;#;4317;;4744
4318;95;195;195;Champlain Sea;x;#;4318;;4745
4319;250;225;70;Yanomami;x;#;4319;;4746
4320;250;75;75;Cerro de la Neblina;x;#;4320;;4747
4321;100;250;75;Curipaco;x;#;4321;;4748
4322;125;105;55;Northern Amazonas;x;#;4322;;4749
4323;225;160;55;Tucano;x;#;4323;;4750
4324;75;190;55;Yuri;x;#;4324;;4751
4325;95;55;225;Yaguas;x;#;4325;;4752
4326;75;160;55;Ticuna;x;#;4326;;4753
4327;225;120;55;Jutai;x;#;4327;;4754
4328;75;160;85;Tapaua;x;#;4328;;4755
4329;95;95;225;Labrea;x;#;4329;;4756
4330;150;50;75;Arikeme;x;#;4330;;4757
4331;220;120;120;Sucunduri;x;#;4331;;4758
4332;255;50;75;Abuna;x;#;4332;;4759
4333;145;80;125;Mati;x;#;4333;;4760
4334;40;190;200;Southern Amazonas Sea;x;#;4334;;4761
4335;40;190;190;Silver Sea;x;#;4335;;4762
4336;60;180;170;Paraguay Bay;x;#;4336;;4763
4337;195;118;123;Carcassonne;x;4695;4337;;
4338;243;42;7;Toulon;x;4696;4338;;
4339;22;120;77;La Marche;x;4697;4339;;
4340;161;116;28;Annecy;x;4719;4340;;
4341;179;106;111;Salins;x;4764;4341;;
4342;138;136;91;Verdun;x;4766;4342;;
4343;202;126;16;Forez;x;4777;4343;;
4344;164;48;47;Arta;x;4699;4344;;
4345;137;22;12;Lesbos;x;4700;4345;;
4346;135;128;17;Corinth;x;4701;4346;;
4347;190;143;135;Kostendil;x;4703;4347;;
4348;213;232;183;Tirnovo;x;4704;4348;;
4349;11;159;77;Saluzzo;x;4727;4349;;
4350;50;217;66;Spoleto;x;4731;4350;;
4351;144;222;92;Molise;x;4733;4351;;
4352;172;68;159;Girgenti;x;4737;4352;;
4353;255;193;31;Bergamo;x;4739;4353;;
4354;123;111;79;Como;x;4740;4354;;
4355;167;101;106;Kruje;x;4750;4355;;
4356;162;186;147;Cilli;x;4751;4356;;
4357;232;189;231;Rijeka;x;4752;4357;;
4358;224;202;77;Podrinje;x;4755;4358;;
4359;163;165;183;Bjelovar;x;4756;4359;;
4360;133;229;130;Kolubara;x;4757;4360;;
4361;238;230;38;Alps6;x;4763;4361;;
4362;25;224;138;Ohrid;x;4780;4362;;
4363;175;230;130;Kotor;x;4754;4363;;
4364;71;104;32;Passau;x;4709;4364;;
4365;63;106;212;Opole;x;4723;4365;;
4366;28;140;117;Pardubice;x;4724;4366;;
4367;182;22;144;Jindrichuv Hradec;x;4725;4367;;
4368;14;8;38;Ostrava;x;4726;4368;;
4369;186;81;38;Etsch;x;4758;4369;;
4370;220;54;163;Upper Carinthia;x;4759;4370;;
4371;194;192;231;Innviertel;x;4760;4371;;
4372;154;237;147;Traungau;x;4761;4372;;
4373;243;138;80;Wienerwald;x;4762;4373;;
4374;32;31;94;Gorlitz;x;4778;4374;;
4375;86;92;128;Rosenheim;x;4707;4375;;
4376;136;148;128;Freising;x;4708;4376;;
4377;48;231;108;Bregenz;x;4710;4377;;
4378;226;210;106;Donauworth;x;4711;4378;;
4379;185;110;79;Urach;x;4713;4379;;
4380;139;150;128;Durlach;x;4714;4380;;
4381;29;123;204;Geneva;x;4720;4381;;
4382;192;98;255;Fribourg;x;4721;4382;;
4383;33;178;172;Illanz;x;4722;4383;;
4384;255;253;196;Mulhouse;x;4765;4384;;
4385;135;130;221;Rothenburg;x;4715;4385;;
4386;223;230;73;Coburg;x;4716;4386;;
4387;184;22;22;Bayreuth;x;4717;4387;;
4388;8;175;128;Aschaffenburg;x;4718;4388;;
4389;206;82;89;Halle;x;4741;4389;;
4390;24;36;126;Nordhausen;x;4742;4390;;
4391;70;32;26;Weimar;x;4743;4391;;
4392;35;63;199;Zwickau;x;4744;4392;;
4393;253;135;143;Zweibrucken;x;4767;4393;;
4394;253;215;143;Julich;x;4768;4394;;
4395;70;135;54;Gottingen;x;4773;4395;;
4396;175;138;37;Fulda;x;4774;4396;;
4397;199;14;89;Bielefeld;x;4775;4397;;
4398;170;98;56;West Java;x;4790;4398;;
4399;148;48;116;East Kediri;x;4794;4399;;
4400;237;99;81;Kendari;x;4796;4400;;
4401;183;228;84;Batulican;x;4801;4401;;
4402;185;69;211;North Borneo;x;4807;4402;;
4403;230;213;205;Sumatra;x;4808;4403;;
4404;78;19;109;Barus;x;4811;4404;;
4405;115;67;188;Gerik;x;4812;4405;;
4406;136;32;11;Padang;x;4817;4406;;
4407;158;68;193;Indrapura;x;4818;4407;;
4408;179;39;82;Minh Quang;x;4820;4408;;
4409;118;178;134;Nghe An;x;4821;4409;;
4410;240;117;163;Amaravati;x;4822;4410;;
4411;74;237;125;Jarai;x;4823;4411;;
4412;73;71;64;Kanchanaburi;x;4835;4412;;
4413;118;104;40;Si Thep;x;4836;4413;;
4414;61;16;160;Muang Ngoi;x;4837;4414;;
4415;239;13;190;Sip Et;x;4838;4415;;
4416;128;190;153;Ubon;x;4839;4416;;
4417;174;140;171;Salavan;x;4840;4417;;
4418;186;15;122;Lamphun;x;4841;4418;;
4419;100;174;128;Lakhon;x;4842;4419;;
4420;130;228;241;Annamite Mountains;x;4843;4420;;
4421;37;164;140;Dawna Hills;x;4844;4421;;
4422;90;235;85;Mamuju;x;4845;4422;;
4423;64;217;133;Kurtjar;x;4849;4423;;
4424;174;141;221;Biri;x;4850;4424;;
4425;97;115;229;Gureng;x;4851;4425;;
4426;55;67;139;WuliWuli;x;4852;4426;;
4427;88;95;140;Bidjara;x;4853;4427;;
4428;73;93;221;Badtjala;x;4854;4428;;
4429;62;74;151;Yiman;x;4855;4429;;
4430;74;74;198;Barunggam;x;4856;4430;;
4431;88;140;91;Bundjalung;x;4857;4431;;
4432;137;231;142;Tharawal;x;4858;4432;;
4433;44;179;51;Gundungurra;x;4859;4433;;
4434;24;116;29;Dharug;x;4860;4434;;
4435;117;158;119;Waveroo;x;4861;4435;;
4436;9;63;12;Ngadjuri;x;4862;4436;;
4437;179;87;31;Nyaki;x;4863;4437;;
4438;218;177;152;Yuat;x;4864;4438;;
4439;218;196;123;Kurrama;x;4865;4439;;
4440;156;144;105;Mangala;x;4866;4440;;
4441;227;196;94;Wunambul;x;4867;4441;;
4442;136;85;174;Pyemmairrener;x;4868;4442;;
4443;56;20;83;Peerapper;x;4869;4443;;
4444;210;10;1;Maui;x;4934;4444;;
4445;210;40;41;Oahu;x;4935;4445;;
4446;210;70;81;Kauai;x;4936;4446;;
4447;210;50;161;Vanua Levu;x;4938;4447;;
4448;210;80;11;Te Moana-a-Toi;x;4939;4448;;
4449;38;104;109;Awngthim;x;2730;4449;;
4450;45;140;85;Terengganu;x;2393;4450;;
4451;7;132;126;Karankawa;x;884;4451;;
4452;146;34;79;Mahican;x;963;4452;;
4453;1;70;150;Cowasuk;x;4871;4453;;
4454;11;80;175;Wenrohronon;x;4872;4454;;
4455;21;90;200;Pegwaki;x;4873;4455;;
4456;41;110;150;Minqua;x;4875;4456;;
4457;51;70;175;Scahentowanen;x;4876;4457;;
4458;61;80;200;Nottoway;x;4877;4458;;
4459;81;100;150;Kituwah;x;4879;4459;;
4460;91;110;175;Combahee;x;4880;4460;;
4461;111;80;225;Etali;x;4882;4461;;
4462;121;90;150;Napochi;x;4883;4462;;
4463;241;100;225;Cochati;x;4887;4463;;
4464;2;110;150;Tatteroa;x;4888;4464;;
4465;12;70;175;Mohetan;x;4889;4465;;
4466;22;80;200;Kichesipirini;x;4890;4466;;
4467;42;100;150;Iroquet;x;4892;4467;;
4468;52;110;175;Nebesek;x;4893;4468;;
4469;62;70;200;Ottagotouemin;x;4894;4469;;
4470;72;80;225;Batiscan;x;4895;4470;;
4471;82;90;150;Meductic;x;4896;4471;;
4472;92;100;175;Keinouche;x;4897;4472;;
4473;102;110;200;Gichigamininiwag;x;4898;4473;;
4474;112;70;225;Mamaceqtaw;x;4899;4474;;
4475;122;80;150;Otoe;x;4900;4475;;
4476;132;90;175;Saone;x;4901;4476;;
4477;142;100;200;Makandwewin;x;4902;4477;;
4478;152;110;225;Chinko;x;4903;4478;;
4479;171;90;175;Espeminkia;x;4904;4479;;
4480;181;100;200;Tapouaro;x;4905;4480;;
4481;191;110;225;Coiracoentanon;x;4906;4481;;
4482;201;70;150;Mosopelea;x;4907;4482;;
4483;221;80;175;Tawehash;x;4908;4483;;
4484;231;90;200;Kitsash;x;4909;4484;;
4485;162;70;150;Tawakoni;x;4910;4485;;
4486;182;70;150;Ahkwesahsne;x;4912;4486;;
4487;192;80;175;Aniyutsi;x;4913;4487;;
4488;202;90;200;Neosho;x;4914;4488;;
4489;212;100;225;Pitahawirata;x;4915;4489;;
4490;222;110;150;Ponca;x;4916;4490;;
4491;232;70;175;Selis;x;4917;4491;;
4492;242;80;200;Huhkpapha;x;4918;4492;;
4493;3;90;225;Sihabi;x;4919;4493;;
4494;13;100;150;Wadopabina;x;4920;4494;;
4495;131;100;175;Kuttawa;x;4921;4495;;
4496;23;110;175;Pepikokia;x;4922;4496;;
4497;200;10;1;Laurentian Massif;x;4924;4497;;
4498;200;40;41;White Mountains;x;4925;4498;;
4499;200;70;81;Adirondacks;x;4926;4499;;
4500;200;100;121;Blue Mountains;x;4927;4500;;
4501;200;20;161;Allegheny Front;x;4928;4501;;
4502;200;50;11;Appalachian Ridges;x;4929;4502;;
4503;200;80;51;Alleghenies;x;4930;4503;;
4504;200;30;91;Cumberland Mountains;x;4931;4504;;
4505;200;60;131;Smoky Mountains;x;4932;4505;;
4506;200;90;171;Blue Ridge;x;4933;4506;;
4507;197;9;45;Transvaal;x;4781;4507;;
4508;45;197;9;Tswana;x;4782;4508;;
4509;9;45;197;Swazi;x;4783;4509;;
4510;135;45;9;Upper Limpopo;x;4784;4510;;
4511;59;227;23;Srebrenica;x;#;4511;;
4512;248;96;154;Neretva;x;#;4512;;
4513;126;96;154;Krajina;x;#;4513;;
4514;238;182;0;Sumadija;x;#;4514;;
4515;176;69;69;Zvizd;x;#;4515;;
4516;133;0;238;Reke;x;#;4516;;
4517;238;77;0;Vranje;x;#;4517;;
4518;178;135;40;Wiesenburg;x;#;4518;;
4519;161;238;0;Hankensbuttel;x;#;4519;;
4520;69;211;93;Dinaric Alps;x;#;4520;;
4521;36;143;54;Cicarija;x;#;4521;;
4522;33;203;61;Sar Mountains;x;#;4522;;
4523;7;108;24;Galicica;x;#;4523;;
4524;67;166;84;The Pindos;x;#;4524;;
4525;24;178;50;The Rhodopes;x;#;4525;;
4526;35;151;55;Southern Carpathians;x;#;4526;;
4527;46;137;62;Banat Marshes;x;#;4527;;
4528;74;167;90;The Tatra;x;#;4528;;
4529;33;154;54;Apuseni Mountains;x;#;4529;;
4530;120;50;10;Kopet Dag;x;#;4530;;
4531;135;90;60;Karakum Desert;x;#;4531;;
